"","Id","Game_Id","Name","Gender","Age","Age_range","Playable","Sexualization","Species","Side","Relevance","Romantic_Interest","Title","Release","Series","Genre","Sub.genre","Developer","Publisher","Country","Platform","PEGI","Customizable_main","Protagonist","Protagonist_Non_Male","Relevant_males","Relevant_no_males","Percentage_non_male","Criteria","Director","Total_team","female_team","Team_percentage","Metacritic","Destructoid","IGN","GameSpot","Avg_Reviews","X","Sexualized_clothing","Trophy","Damsel.in.Distress","Sexualized.Cutscenes","Total"
"1","BB_Doll","BB","Doll","Female","Unknown","Unknown",0,0,"Humanoid","P","SC","No","Bloodborne","Mar-15","","RPG","Action RPG","FromSoftware","Sony Computer Entertainment","JPN","PS4",16,"Yes",1,1,3,2,"40%","TR","M",5,0,"0%",9.2,9,9.1,9,9.1,NA,0,0,0,0,0
"2","BB_Gahrman","BB","Gahrman","Male","Elderly","Elderly",0,0,"Human","B","MC","No","Bloodborne","Mar-15","","RPG","Action RPG","FromSoftware","Sony Computer Entertainment","JPN","PS4",16,"Yes",1,1,3,2,"40%","TR","M",5,0,"0%",9.2,9,9.1,9,9.1,NA,0,0,0,0,0
"3","BB_Gascoigne","BB","Gascoigne","Male","Unknown","Unknown",0,0,"Human","A","SC","No","Bloodborne","Mar-15","","RPG","Action RPG","FromSoftware","Sony Computer Entertainment","JPN","PS4",16,"Yes",1,1,3,2,"40%","TR","M",5,0,"0%",9.2,9,9.1,9,9.1,NA,0,0,0,0,0
"4","BB_Hunter","BB","Hunter","Custom","Adult","Adult",1,0,"Human","P","PA","No","Bloodborne","Mar-15","","RPG","Action RPG","FromSoftware","Sony Computer Entertainment","JPN","PS4",16,"Yes",1,1,3,2,"40%","TR","M",5,0,"0%",9.2,9,9.1,9,9.1,NA,0,0,0,0,0
"5","BB_Micolash","BB","Micolash","Male","Unknown","Unknown",0,0,"Human","A","MA","No","Bloodborne","Mar-15","","RPG","Action RPG","FromSoftware","Sony Computer Entertainment","JPN","PS4",16,"Yes",1,1,3,2,"40%","TR","M",5,0,"0%",9.2,9,9.1,9,9.1,NA,0,0,0,0,0
"6","BL2_Angel","BL2","Angel Guardian","Female","Adult","Adult",0,1,"Human","B","MC","No","Borderlands 2","Sep-12","Borderlands","Action","FPS","Gearbox Software","2K Games","USA","Multi",18,"No",4,1,8,4,"33%","MS","M",7,0,"0%",8.1,8.5,9,8.5,8.5,NA,0,0,1,0,1
"7","BL2_Axton","BL2","Axton","Male","Adult","Adult",1,0,"Human","P","PA","No","Borderlands 2","Sep-12","Borderlands","Action","FPS","Gearbox Software","2K Games","USA","Multi",18,"No",4,1,8,4,"33%","MS","M",7,0,"0%",8.1,8.5,9,8.5,8.5,NA,0,0,0,0,0
"8","BL2_Brick","BL2","Brick","Male","Adult","Adult",0,0,"Human","P","SC","No","Borderlands 2","Sep-12","Borderlands","Action","FPS","Gearbox Software","2K Games","USA","Multi",18,"No",4,1,8,4,"33%","MS","M",7,0,"0%",8.1,8.5,9,8.5,8.5,NA,0,0,0,0,0
"9","BL2_Handsome","BL2","Handsome Jack","Male","Adult","Adult",0,0,"Human","A","MA","No","Borderlands 2","Sep-12","Borderlands","Action","FPS","Gearbox Software","2K Games","USA","Multi",18,"No",4,1,8,4,"33%","MS","M",7,0,"0%",8.1,8.5,9,8.5,8.5,NA,0,0,0,0,0
"10","BL2_Lilith","BL2","Lilith","Female","Adult","Adult",0,0,"Human","P","MC","No","Borderlands 2","Sep-12","Borderlands","Action","FPS","Gearbox Software","2K Games","USA","Multi",18,"No",4,1,8,4,"33%","MS","M",7,0,"0%",8.1,8.5,9,8.5,8.5,NA,0,0,0,0,0
"11","BL2_Maya","BL2","Maya","Female","Adult","Adult",1,0,"Human","P","PA","No","Borderlands 2","Sep-12","Borderlands","Action","FPS","Gearbox Software","2K Games","USA","Multi",18,"No",4,1,8,4,"33%","MS","M",7,0,"0%",8.1,8.5,9,8.5,8.5,NA,0,0,0,0,0
"12","BL2_Mordecai","BL2","Mordecai","Male","Adult","Adult",0,0,"Human","P","SC","No","Borderlands 2","Sep-12","Borderlands","Action","FPS","Gearbox Software","2K Games","USA","Multi",18,"No",4,1,8,4,"33%","MS","M",7,0,"0%",8.1,8.5,9,8.5,8.5,NA,0,0,0,0,0
"13","BL2_Roland","BL2","Roland","Male","Adult","Adult",0,0,"Human","P","MC","No","Borderlands 2","Sep-12","Borderlands","Action","FPS","Gearbox Software","2K Games","USA","Multi",18,"No",4,1,8,4,"33%","MS","M",7,0,"0%",8.1,8.5,9,8.5,8.5,NA,0,0,0,0,0
"14","BL2_Salvador","BL2","Salvador","Male","36","Adult",1,0,"Human","P","PA","No","Borderlands 2","Sep-12","Borderlands","Action","FPS","Gearbox Software","2K Games","USA","Multi",18,"No",4,1,8,4,"33%","MS","M",7,0,"0%",8.1,8.5,9,8.5,8.5,NA,0,0,0,0,0
"15","BL2_Tannis","BL2","Tannis","Female","Adult","Adult",0,0,"Human","P","SC","No","Borderlands 2","Sep-12","Borderlands","Action","FPS","Gearbox Software","2K Games","USA","Multi",18,"No",4,1,8,4,"33%","MS","M",7,0,"0%",8.1,8.5,9,8.5,8.5,NA,0,0,0,0,0
"16","BL2_Wilhelm","BL2","Wilhelm","Male","Adult","Adult",0,0,"Human","A","SC","No","Borderlands 2","Sep-12","Borderlands","Action","FPS","Gearbox Software","2K Games","USA","Multi",18,"No",4,1,8,4,"33%","MS","M",7,0,"0%",8.1,8.5,9,8.5,8.5,NA,0,0,0,0,0
"17","BL2_Zer0","BL2","Zer0","Male","Unknown","Unknown",1,0,"Humanoid","P","PA","No","Borderlands 2","Sep-12","Borderlands","Action","FPS","Gearbox Software","2K Games","USA","Multi",18,"No",4,1,8,4,"33%","MS","M",7,0,"0%",8.1,8.5,9,8.5,8.5,NA,0,0,0,0,0
"18","BOTW_Bludo","BOTW","Bludo","Male","Adult","Adult",0,0,"Humanoid","P","SC","No","The Legend of Zelda: Breath of the Wild","Mar-17","The Legend of Zelda","Action-adventure","Action-adventure","Nintendo EDP","Nintendo","JPN","Multi",12,"No",1,0,13,5,"28%","SR","M",8,0,"0%",9.7,10,10,10,9.9,NA,0,0,0,0,0
"19","BOTW_Daruk","BOTW","Daruk","Male","50","Middle-aged",0,0,"Humanoid","P","MC","No","The Legend of Zelda: Breath of the Wild","Mar-17","The Legend of Zelda","Action-adventure","Action-adventure","Nintendo EDP","Nintendo","JPN","Multi",12,"No",1,0,13,5,"28%","SR","M",8,0,"0%",9.7,10,10,10,9.9,NA,0,0,0,0,0
"20","BOTW_DekuTree","BOTW","DekuTree","Male","Elderly","Elderly",0,0,"Animated Plant","P","SC","No","The Legend of Zelda: Breath of the Wild","Mar-17","The Legend of Zelda","Action-adventure","Action-adventure","Nintendo EDP","Nintendo","JPN","Multi",12,"No",1,0,13,5,"28%","SR","M",8,0,"0%",9.7,10,10,10,9.9,NA,0,0,0,0,0
"21","BOTW_Dorephan","BOTW","Dorephan","Male","Elderly","Elderly",0,0,"Humanoid","P","SC","No","The Legend of Zelda: Breath of the Wild","Mar-17","The Legend of Zelda","Action-adventure","Action-adventure","Nintendo EDP","Nintendo","JPN","Multi",12,"No",1,0,13,5,"28%","SR","M",8,0,"0%",9.7,10,10,10,9.9,NA,0,0,0,0,0
"22","BOTW_Ganon","BOTW","Ganon","Male","Unknown","Unknown",0,0,"Creature","A","MA","No","The Legend of Zelda: Breath of the Wild","Mar-17","The Legend of Zelda","Action-adventure","Action-adventure","Nintendo EDP","Nintendo","JPN","Multi",12,"No",1,0,13,5,"28%","SR","M",8,0,"0%",9.7,10,10,10,9.9,NA,0,0,0,0,0
"23","BOTW_Impa","BOTW","Impa","Female","120","Elderly",0,0,"Human","P","SC","No","The Legend of Zelda: Breath of the Wild","Mar-17","The Legend of Zelda","Action-adventure","Action-adventure","Nintendo EDP","Nintendo","JPN","Multi",12,"No",1,0,13,5,"28%","SR","M",8,0,"0%",9.7,10,10,10,9.9,NA,0,0,0,0,0
"24","BOTW_Kaneli","BOTW","Kaneli","Male","Elderly","Elderly",0,0,"Humanoid","P","SC","No","The Legend of Zelda: Breath of the Wild","Mar-17","The Legend of Zelda","Action-adventure","Action-adventure","Nintendo EDP","Nintendo","JPN","Multi",12,"No",1,0,13,5,"28%","SR","M",8,0,"0%",9.7,10,10,10,9.9,NA,0,0,0,0,0
"25","BOTW_Kohga","BOTW","Kohga","Male","Adult","Adult",0,0,"Humanoid","A","SC","No","The Legend of Zelda: Breath of the Wild","Mar-17","The Legend of Zelda","Action-adventure","Action-adventure","Nintendo EDP","Nintendo","JPN","Multi",12,"No",1,0,13,5,"28%","SR","M",8,0,"0%",9.7,10,10,10,9.9,NA,0,0,0,0,0
"26","BOTW_Link","BOTW","Link","Male","17","Teenager",1,0,"Human","P","PA","No","The Legend of Zelda: Breath of the Wild","Mar-17","The Legend of Zelda","Action-adventure","Action-adventure","Nintendo EDP","Nintendo","JPN","Multi",12,"No",1,0,13,5,"28%","SR","M",8,0,"0%",9.7,10,10,10,9.9,NA,0,0,0,0,0
"27","BOTW_Mipha","BOTW","Mipha","Female","Young adult","Young adult",0,0,"Humanoid","P","MC","No","The Legend of Zelda: Breath of the Wild","Mar-17","The Legend of Zelda","Action-adventure","Action-adventure","Nintendo EDP","Nintendo","JPN","Multi",12,"No",1,0,13,5,"28%","SR","M",8,0,"0%",9.7,10,10,10,9.9,NA,0,0,0,0,0
"28","BOTW_Revali","BOTW","Revali","Male","21","Young adult",0,0,"Humanoid","P","MC","No","The Legend of Zelda: Breath of the Wild","Mar-17","The Legend of Zelda","Action-adventure","Action-adventure","Nintendo EDP","Nintendo","JPN","Multi",12,"No",1,0,13,5,"28%","SR","M",8,0,"0%",9.7,10,10,10,9.9,NA,0,0,0,0,0
"29","BOTW_Rhoam","BOTW","Rhoam","Male","Middle-aged","Middle-aged",0,0,"Human","P","MC","No","The Legend of Zelda: Breath of the Wild","Mar-17","The Legend of Zelda","Action-adventure","Action-adventure","Nintendo EDP","Nintendo","JPN","Multi",12,"No",1,0,13,5,"28%","SR","M",8,0,"0%",9.7,10,10,10,9.9,NA,0,0,0,0,0
"30","BOTW_Riju","BOTW","Riju","Female","12","Child",0,1,"Human","P","SC","No","The Legend of Zelda: Breath of the Wild","Mar-17","The Legend of Zelda","Action-adventure","Action-adventure","Nintendo EDP","Nintendo","JPN","Multi",12,"No",1,0,13,5,"28%","SR","M",8,0,"0%",9.7,10,10,10,9.9,NA,1,0,0,0,1
"31","BOTW_Sidon","BOTW","Sidon","Male","Young adult","Young adult",0,0,"Humanoid","P","SC","No","The Legend of Zelda: Breath of the Wild","Mar-17","The Legend of Zelda","Action-adventure","Action-adventure","Nintendo EDP","Nintendo","JPN","Multi",12,"No",1,0,13,5,"28%","SR","M",8,0,"0%",9.7,10,10,10,9.9,NA,0,0,0,0,0
"32","BOTW_Teba","BOTW","Teba","Male","Adult","Adult",0,0,"Humanoid","P","SC","No","The Legend of Zelda: Breath of the Wild","Mar-17","The Legend of Zelda","Action-adventure","Action-adventure","Nintendo EDP","Nintendo","JPN","Multi",12,"No",1,0,13,5,"28%","SR","M",8,0,"0%",9.7,10,10,10,9.9,NA,0,0,0,0,0
"33","BOTW_Urbosa","BOTW","Urbosa","Female","47","Middle-aged",0,1,"Human","P","MC","No","The Legend of Zelda: Breath of the Wild","Mar-17","The Legend of Zelda","Action-adventure","Action-adventure","Nintendo EDP","Nintendo","JPN","Multi",12,"No",1,0,13,5,"28%","SR","M",8,0,"0%",9.7,10,10,10,9.9,NA,1,0,0,0,1
"34","BOTW_Yunobo","BOTW","Yunobo","Male","Teenager","Teenager",0,0,"Humanoid","P","SC","No","The Legend of Zelda: Breath of the Wild","Mar-17","The Legend of Zelda","Action-adventure","Action-adventure","Nintendo EDP","Nintendo","JPN","Multi",12,"No",1,0,13,5,"28%","SR","M",8,0,"0%",9.7,10,10,10,9.9,NA,0,0,0,0,0
"35","BOTW_Zelda","BOTW","Zelda","Female","17","Teenager",0,0,"Human","P","DA","No","The Legend of Zelda: Breath of the Wild","Mar-17","The Legend of Zelda","Action-adventure","Action-adventure","Nintendo EDP","Nintendo","JPN","Multi",12,"No",1,0,13,5,"28%","SR","M",8,0,"0%",9.7,10,10,10,9.9,NA,0,0,0,0,0
"36","BRA_Alex","BRA","Alex","Male","Adult","Adult",0,0,"Human","P","SC","No","Broken Age","Jan-14","","Adventure","Point-and-click adventure","Double Fine Productions","Double Fine Productions","USA","Computer",12,"No",2,1,9,7,"44%","TR","M",6,1,"17%",7.9,9.5,9.5,7,8.5,NA,0,0,0,0,0
"37","BRA_Brommel","BRA","Brommel","Male","Elderly","Elderly",0,0,"Human","P","SC","No","Broken Age","Jan-14","","Adventure","Point-and-click adventure","Double Fine Productions","Double Fine Productions","USA","Computer",12,"No",2,1,9,7,"44%","TR","M",6,1,"17%",7.9,9.5,9.5,7,8.5,NA,0,0,0,0,0
"38","BRA_Ch't","BRA","Ch't","Male","Teenager","Teenager",0,0,"Human","P","SC","No","Broken Age","Jan-14","","Adventure","Point-and-click adventure","Double Fine Productions","Double Fine Productions","USA","Computer",12,"No",2,1,9,7,"44%","TR","M",6,1,"17%",7.9,9.5,9.5,7,8.5,NA,0,0,0,0,0
"39","BRA_Grabbin","BRA","Grabbin Gary","Male","Unknown","Unknown",0,0,"Robot","P","SC","No","Broken Age","Jan-14","","Adventure","Point-and-click adventure","Double Fine Productions","Double Fine Productions","USA","Computer",12,"No",2,1,9,7,"44%","TR","M",6,1,"17%",7.9,9.5,9.5,7,8.5,NA,0,0,0,0,0
"40","BRA_Gus","BRA","Gus","Male","Adult","Adult",0,0,"Human","P","SC","No","Broken Age","Jan-14","","Adventure","Point-and-click adventure","Double Fine Productions","Double Fine Productions","USA","Computer",12,"No",2,1,9,7,"44%","TR","M",6,1,"17%",7.9,9.5,9.5,7,8.5,NA,0,0,0,0,0
"41","BRA_Hope","BRA","Hope","Female","Adult","Adult",0,0,"Human","P","MC","No","Broken Age","Jan-14","","Adventure","Point-and-click adventure","Double Fine Productions","Double Fine Productions","USA","Computer",12,"No",2,1,9,7,"44%","TR","M",6,1,"17%",7.9,9.5,9.5,7,8.5,NA,0,0,0,0,0
"42","BRA_Husker","BRA","Husker","Male","Adult","Adult",0,0,"Human","P","SC","No","Broken Age","Jan-14","","Adventure","Point-and-click adventure","Double Fine Productions","Double Fine Productions","USA","Computer",12,"No",2,1,9,7,"44%","TR","M",6,1,"17%",7.9,9.5,9.5,7,8.5,NA,0,0,0,0,0
"43","BRA_Jessie","BRA","Jessie","Female","Unknown","Unknown",0,0,"Animal","P","SC","No","Broken Age","Jan-14","","Adventure","Point-and-click adventure","Double Fine Productions","Double Fine Productions","USA","Computer",12,"No",2,1,9,7,"44%","TR","M",6,1,"17%",7.9,9.5,9.5,7,8.5,NA,0,0,0,0,0
"44","BRA_Levina","BRA","Levina","Female","Elderly","Elderly",0,0,"Human","P","SC","No","Broken Age","Jan-14","","Adventure","Point-and-click adventure","Double Fine Productions","Double Fine Productions","USA","Computer",12,"No",2,1,9,7,"44%","TR","M",6,1,"17%",7.9,9.5,9.5,7,8.5,NA,0,0,0,0,0
"45","BRA_Maggie","BRA","Maggie","Female","Teenager","Teenager",0,0,"Human","P","SC","No","Broken Age","Jan-14","","Adventure","Point-and-click adventure","Double Fine Productions","Double Fine Productions","USA","Computer",12,"No",2,1,9,7,"44%","TR","M",6,1,"17%",7.9,9.5,9.5,7,8.5,NA,0,0,0,0,0
"46","BRA_Marek","BRA","Marek","Male","Unknown","Unknown",0,0,"Humanoid","A","MA","No","Broken Age","Jan-14","","Adventure","Point-and-click adventure","Double Fine Productions","Double Fine Productions","USA","Computer",12,"No",2,1,9,7,"44%","TR","M",6,1,"17%",7.9,9.5,9.5,7,8.5,NA,0,0,0,0,0
"47","BRA_Morelia","BRA","Morelia","Female","Adult","Adult",0,0,"Human","P","SC","No","Broken Age","Jan-14","","Adventure","Point-and-click adventure","Double Fine Productions","Double Fine Productions","USA","Computer",12,"No",2,1,9,7,"44%","TR","M",6,1,"17%",7.9,9.5,9.5,7,8.5,NA,0,0,0,0,0
"48","BRA_Ray","BRA","Ray Volta","Male","Adult","Adult",0,0,"Human","P","MC","No","Broken Age","Jan-14","","Adventure","Point-and-click adventure","Double Fine Productions","Double Fine Productions","USA","Computer",12,"No",2,1,9,7,"44%","TR","M",6,1,"17%",7.9,9.5,9.5,7,8.5,NA,0,0,0,0,0
"49","BRA_Rocky","BRA","Rocky","Female","Child","Child",0,0,"Human","P","SC","No","Broken Age","Jan-14","","Adventure","Point-and-click adventure","Double Fine Productions","Double Fine Productions","USA","Computer",12,"No",2,1,9,7,"44%","TR","M",6,1,"17%",7.9,9.5,9.5,7,8.5,NA,0,0,0,0,0
"50","BRA_Shay","BRA","Shay","Male","Teenager","Teenager",1,0,"Human","P","PA","No","Broken Age","Jan-14","","Adventure","Point-and-click adventure","Double Fine Productions","Double Fine Productions","USA","Computer",12,"No",2,1,9,7,"44%","TR","M",6,1,"17%",7.9,9.5,9.5,7,8.5,NA,0,0,0,0,0
"51","BRA_Vella","BRA","Vella Tartine","Female","Teenager","Teenager",1,0,"Human","P","PA","No","Broken Age","Jan-14","","Adventure","Point-and-click adventure","Double Fine Productions","Double Fine Productions","USA","Computer",12,"No",2,1,9,7,"44%","TR","M",6,1,"17%",7.9,9.5,9.5,7,8.5,NA,0,0,0,0,0
"52","BSI_Booker","BSI","Booker","Male","38","Adult",1,0,"Human","P","PA","No","BioShock Infinite","Mar-13","BioShock","Action","FPS","Irrational Games","2K Games","USA","Multi",18,"No",1,0,3,4,"57%","TR","M",4,0,"0%",9.4,10,9.5,9,9.5,NA,0,0,0,0,0
"53","BSI_Comstock","BSI","Comstock","Male","38","Adult",0,0,"Human","A","MA","No","BioShock Infinite","Mar-13","BioShock","Action","FPS","Irrational Games","2K Games","USA","Multi",18,"No",1,0,3,4,"57%","TR","M",4,0,"0%",9.4,10,9.5,9,9.5,NA,0,0,0,0,0
"54","BSI_Daisy","BSI","Daisy Fitzroy","Female","Adult","Adult",0,0,"Human","B","SC","No","BioShock Infinite","Mar-13","BioShock","Action","FPS","Irrational Games","2K Games","USA","Multi",18,"No",1,0,3,4,"57%","TR","M",4,0,"0%",9.4,10,9.5,9,9.5,NA,0,0,0,0,0
"55","BSI_Elizabeth","BSI","Elizabeth","Female","19","Young adult",0,0,"Human","P","DA","No","BioShock Infinite","Mar-13","BioShock","Action","FPS","Irrational Games","2K Games","USA","Multi",18,"No",1,0,3,4,"57%","TR","M",4,0,"0%",9.4,10,9.5,9,9.5,NA,0,0,0,0,0
"56","BSI_Robert","BSI","Robert Lutece","Male","Adult","Adult",0,0,"Human","B","MC","No","BioShock Infinite","Mar-13","BioShock","Action","FPS","Irrational Games","2K Games","USA","Multi",18,"No",1,0,3,4,"57%","TR","M",4,0,"0%",9.4,10,9.5,9,9.5,NA,0,0,0,0,0
"57","BSI_Rosalind","BSI","Rosalind Lutece","Female","Adult","Adult",0,0,"Human","B","MC","No","BioShock Infinite","Mar-13","BioShock","Action","FPS","Irrational Games","2K Games","USA","Multi",18,"No",1,0,3,4,"57%","TR","M",4,0,"0%",9.4,10,9.5,9,9.5,NA,0,0,0,0,0
"58","BSI_Songbird","BSI","Songbird","Non-binary","Unknown","Unknown",0,0,"Robot","B","MC","No","BioShock Infinite","Mar-13","BioShock","Action","FPS","Irrational Games","2K Games","USA","Multi",18,"No",1,0,3,4,"57%","TR","M",4,0,"0%",9.4,10,9.5,9,9.5,NA,0,0,0,0,0
"59","BY2_Balder","BY2","Balder","Male","Unknown","Unknown",0,0,"Human","A","MC","No","Bayonetta 2","Sep-14","Bayonetta","Action-adventure","Action-adventure","PlatinumGames","Nintendo","JPN","Wii U",16,"No",1,1,8,3,"27%","TR","M",12,2,"17%",9.1,10,9.5,10,9.7,NA,0,0,0,0,0
"60","BY2_Bayonetta","BY2","Bayonetta","Female","Unknown","Unknown",1,2,"Human","P","PA","No","Bayonetta 2","Sep-14","Bayonetta","Action-adventure","Action-adventure","PlatinumGames","Nintendo","JPN","Wii U",16,"No",1,1,8,3,"27%","TR","M",12,2,"17%",9.1,10,9.5,10,9.7,NA,1,0,0,1,2
"61","BY2_Enzo","BY2","Enzo","Male","Unknown","Unknown",0,0,"Human","P","MC","No","Bayonetta 2","Sep-14","Bayonetta","Action-adventure","Action-adventure","PlatinumGames","Nintendo","JPN","Wii U",16,"No",1,1,8,3,"27%","TR","M",12,2,"17%",9.1,10,9.5,10,9.7,NA,0,0,0,0,0
"62","BY2_Inferno","BY2","Inferno","Male","Unknown","Unknown",0,0,"Human","A","MC","No","Bayonetta 2","Sep-14","Bayonetta","Action-adventure","Action-adventure","PlatinumGames","Nintendo","JPN","Wii U",16,"No",1,1,8,3,"27%","TR","M",12,2,"17%",9.1,10,9.5,10,9.7,NA,0,0,0,0,0
"63","BY2_Jeanne","BY2","Jeanne","Female","Unknown","Unknown",0,2,"Human","P","MC","No","Bayonetta 2","Sep-14","Bayonetta","Action-adventure","Action-adventure","PlatinumGames","Nintendo","JPN","Wii U",16,"No",1,1,8,3,"27%","TR","M",12,2,"17%",9.1,10,9.5,10,9.7,NA,1,0,1,0,2
"64","BY2_Loki","BY2","Loki","Male","Unknown","Unknown",0,0,"Human","P","MC","No","Bayonetta 2","Sep-14","Bayonetta","Action-adventure","Action-adventure","PlatinumGames","Nintendo","JPN","Wii U",16,"No",1,1,8,3,"27%","TR","M",12,2,"17%",9.1,10,9.5,10,9.7,NA,0,0,0,0,0
"65","BY2_Loptr","BY2","Loptr","Male","Unknown","Unknown",0,0,"Human","A","MA","No","Bayonetta 2","Sep-14","Bayonetta","Action-adventure","Action-adventure","PlatinumGames","Nintendo","JPN","Wii U",16,"No",1,1,8,3,"27%","TR","M",12,2,"17%",9.1,10,9.5,10,9.7,NA,0,0,0,0,0
"66","BY2_Luka","BY2","Luka","Male","Unknown","Unknown",0,0,"Human","P","SC","No","Bayonetta 2","Sep-14","Bayonetta","Action-adventure","Action-adventure","PlatinumGames","Nintendo","JPN","Wii U",16,"No",1,1,8,3,"27%","TR","M",12,2,"17%",9.1,10,9.5,10,9.7,NA,0,0,0,0,0
"67","BY2_Lumen","BY2","Lumen Sage","Male","Unknown","Unknown",0,0,"Human","A","MC","No","Bayonetta 2","Sep-14","Bayonetta","Action-adventure","Action-adventure","PlatinumGames","Nintendo","JPN","Wii U",16,"No",1,1,8,3,"27%","TR","M",12,2,"17%",9.1,10,9.5,10,9.7,NA,0,0,0,0,0
"68","BY2_Rodin","BY2","Rodin","Male","Unknown","Unknown",0,0,"Humanoid","A","MC","No","Bayonetta 2","Sep-14","Bayonetta","Action-adventure","Action-adventure","PlatinumGames","Nintendo","JPN","Wii U",16,"No",1,1,8,3,"27%","TR","M",12,2,"17%",9.1,10,9.5,10,9.7,NA,0,0,0,0,0
"69","BY2_Rosa","BY2","Rosa","Female","Unknown","Unknown",0,0,"Human","P","SC","No","Bayonetta 2","Sep-14","Bayonetta","Action-adventure","Action-adventure","PlatinumGames","Nintendo","JPN","Wii U",16,"No",1,1,8,3,"27%","TR","M",12,2,"17%",9.1,10,9.5,10,9.7,NA,0,0,0,0,0
"70","CACW_Blackberry","CACW","Blackberry","Female","Unknown","Unknown",0,0,"Humanoid-Animal","P","MC","No","Chicory: A Colorful World","Jun-21","","Adventure","Adventure","Finji","Finji","USA","Multi",7,"Non-Binary",1,1,0,3,"100%","TR","M",3,2,"67%",8.9,9.5,9,9,9.1,NA,0,0,0,0,0
"71","CACW_Chicory","CACW","Chicory","Female","Unknown","Unknown",0,0,"Humanoid-Animal","P","MC","No","Chicory: A Colorful World","Jun-21","","Adventure","Adventure","Finji","Finji","USA","Multi",7,"Non-Binary",1,1,0,3,"100%","TR","M",3,2,"67%",8.9,9.5,9,9,9.1,NA,0,0,0,0,0
"72","CACW_Pizza","CACW","Pizza","Non-binary","Unknown","Unknown",1,0,"Humanoid-Animal","P","PA","No","Chicory: A Colorful World","Jun-21","","Adventure","Adventure","Finji","Finji","USA","Multi",7,"Non-Binary",1,1,0,3,"100%","TR","M",3,2,"67%",8.9,9.5,9,9,9.1,NA,0,0,0,0,0
"73","CH_Chalice","CH","Chalice the Legendary","Female","Unknown","Unknown",0,1,"Animated Object","P","SC","No","Cuphead","Sep-17","","Action","Rund and gun","Studio MDHR","Studio MDHR","CAN","Multi",7,"No",2,0,6,1,"14%","TR","M",8,2,"25%",8.7,9.5,8.8,8.5,8.9,NA,0,0,1,0,1
"74","CH_Cuphead","CH","Cuphead","Male","Unknown","Unknown",1,0,"Animated Object","P","PA","No","Cuphead","Sep-17","","Action","Rund and gun","Studio MDHR","Studio MDHR","CAN","Multi",7,"No",2,0,6,1,"14%","TR","M",8,2,"25%",8.7,9.5,8.8,8.5,8.9,NA,0,0,0,0,0
"75","CH_Devil","CH","Devil","Male","Unknown","Unknown",0,0,"Humanoid","A","MA","No","Cuphead","Sep-17","","Action","Rund and gun","Studio MDHR","Studio MDHR","CAN","Multi",7,"No",2,0,6,1,"14%","TR","M",8,2,"25%",8.7,9.5,8.8,8.5,8.9,NA,0,0,0,0,0
"76","CH_Elder","CH","Elder Kettle","Male","Unknown","Unknown",0,0,"Animated Object","P","SC","No","Cuphead","Sep-17","","Action","Rund and gun","Studio MDHR","Studio MDHR","CAN","Multi",7,"No",2,0,6,1,"14%","TR","M",8,2,"25%",8.7,9.5,8.8,8.5,8.9,NA,0,0,0,0,0
"77","CH_King","CH","King Dice","Male","Unknown","Unknown",0,0,"Animated Object","A","SC","No","Cuphead","Sep-17","","Action","Rund and gun","Studio MDHR","Studio MDHR","CAN","Multi",7,"No",2,0,6,1,"14%","TR","M",8,2,"25%",8.7,9.5,8.8,8.5,8.9,NA,0,0,0,0,0
"78","CH_Mugman","CH","Mugman","Male","Unknown","Unknown",1,0,"Animated Object","P","PA","No","Cuphead","Sep-17","","Action","Rund and gun","Studio MDHR","Studio MDHR","CAN","Multi",7,"No",2,0,6,1,"14%","TR","M",8,2,"25%",8.7,9.5,8.8,8.5,8.9,NA,0,0,0,0,0
"79","CH_Porkrind","CH","Porkrind","Male","Unknown","Unknown",0,0,"Humanoid-Animal","P","SC","No","Cuphead","Sep-17","","Action","Rund and gun","Studio MDHR","Studio MDHR","CAN","Multi",7,"No",2,0,6,1,"14%","TR","M",8,2,"25%",8.7,9.5,8.8,8.5,8.9,NA,0,0,0,0,0
"80","CLS_Badeline","CLS","Badeline","Female","21","Young adult",1,0,"Human","B","MA","No","Celeste","Jan-18","","Action","Platform","Maddy Makes Games","Maddy Makes Games","CAN","Multi",7,"No",1,1,2,4,"67%","TR","F",5,3,"60%",9.1,10,10,9,9.5,NA,0,0,0,0,0
"81","CLS_Bird","CLS","Bird","Non-binary","Unknown","Unknown",0,0,"Animal","P","SK","No","Celeste","Jan-18","","Action","Platform","Maddy Makes Games","Maddy Makes Games","CAN","Multi",7,"No",1,1,2,4,"67%","TR","F",5,3,"60%",9.1,10,10,9,9.5,NA,0,0,0,0,0
"82","CLS_Celia","CLS","Celia","Female","Elderly","Elderly",0,0,"Human","B","MC","No","Celeste","Jan-18","","Action","Platform","Maddy Makes Games","Maddy Makes Games","CAN","Multi",7,"No",1,1,2,4,"67%","TR","F",5,3,"60%",9.1,10,10,9,9.5,NA,0,0,0,0,0
"83","CLS_Madeline","CLS","Madeline","Female","21","Young adult",1,0,"Human","P","PA","No","Celeste","Jan-18","","Action","Platform","Maddy Makes Games","Maddy Makes Games","CAN","Multi",7,"No",1,1,2,4,"67%","TR","F",5,3,"60%",9.1,10,10,9,9.5,NA,0,0,0,0,0
